year,reported_month,region_of_origin,region_of_incident,country_of_origin,total_dead_and_missing,migration_route,location_of_death,source,unsd_geographical_grouping,lat,lon,accident,asphyxiation_suffocation,dehydration_malnutrition,drowning,environmental_factors,lack_of_access_to_healthcare,murder_violence,sexual_abuse_rape,suicide,unknown,war_related
2017,2,Central America,Central America,Honduras,1,Central America to US,"Río Blanco, Carlos Marx Colony, Orizaba, Veracruz, Mexico",El Mundo de Orizaba,Central America,18.8366003,-97.1100425,0,0,0,0,0,0,0,0,0,0,0
2017,2,Eastern Africa (P),Eastern Africa,Unknown,1,Horn Africa to Yemen,"Near Dire Dawa, Ethiopia",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,9.605039,41.8206189,0,0,0,0,0,0,0,0,0,0,0
2017,2,Central America,Central America,Unknown,2,Central America to US,"Train tracks, Guaymas / Empalme, Sonora, Mexico",Monitor Guaymas - Empalme - San Carlos,Central America,27.9147934,-110.9429356,0,0,0,0,0,0,0,0,0,0,0
2017,2,Eastern Africa (P),Eastern Africa,Unknown,1,Horn Africa to Yemen,"Near Burao, Somalia",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,9.5206381,45.5288885,0,0,0,0,0,0,0,0,0,0,0
2017,2,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Highway Celaya-Villagrán KM 306, Old Station, Cortazar, Guanajuato, Mexico",Periodico Correo,Central America,20.4785052,-100.97811,0,0,0,0,0,0,0,0,0,0,0
2017,2,Sub-Saharan Africa (P),North Africa,Unknown,13,Sahara Desert crossing,"Bodies recovered from shipping container near Al Khums, Libya",IOM Libya,Northern Africa,32.677012,14.2451942,0,0,0,0,0,0,0,0,0,0,0
2017,2,Eastern Africa (P),North Africa,Unknown,7,Central America to US,"Tripoli, Libya",Mixed Migration Monitoring Mechanism Initative (4mi),Northern Africa,32.8629706,13.1215797,0,0,0,0,0,0,0,0,0,0,0
2017,2,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Highway, Huixtla, Chiapas, Mexico",El Orbe,Central America,15.12214,-92.7137316,0,0,0,0,0,0,0,0,0,0,0
2017,2,Western Africa,Europe,Mali,1,Italy to France,"Near train station at Balerna, Switzerland",La Provincia,Western Europe,45.8430697,9.0001803,0,0,0,0,0,0,0,0,0,0,0
2017,2,Western Asia,Western Asia,Syrian Arab Republic,1,Syria to Türkiye,Unspecified location at the Syrian/Turkish border,Syrian Observatory for Human Rights,Western Asia,36.0678687,36.3137406,0,0,0,0,0,0,0,0,0,0,0
2017,2,Unknown,North Africa,Unknown,2,Sahara Desert crossing,"Subratah, Libya",MHub,Northern Africa,32.79726436,12.4042035,0,0,0,0,0,0,0,0,0,0,0
2017,3,Unknown,North Africa,Unknown,22,Sahara Desert crossing,"Sabratha, Libya",IOM Libya,Northern Africa,32.7959606,12.4022547,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,Honduras,1,Central America to US,"Km 12, Highway Nejapa-Quezaltepeque, El Salvador",La Noticia SV & La prensa gráfica,Central America,13.8197751,-89.2587345,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,Honduras,1,Central America to US,"Train tracks near Chahuites, Tehuantepec, Oaxaca, Mexico",Puente Libre,Central America,16.3206382,-95.2577001,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,Honduras,1,Central America to US,"Train tracks on Coca Cola Bridge, Saltillo, Coahuila, Mexico",Vanguardia,Central America,25.4303723,-101.0537851,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,El Salvador,1,Central America to US,"Near Palo Gordo, La Trinitaria, Chiapas, Mexico",La Journada,Central America,16.1214346,-92.0618762,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,Honduras,1,Central America to US,"Train tracks near Francisco Rueda, Tabasco, Mexico",El Heraldo,Central America,17.8336386,-93.9362737,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,Honduras,2,Central America to US,"Coatzacoalcos, Veracruz, Mexico",Pulso Sureste,Central America,18.1346253,-94.4979664,0,0,0,0,0,0,0,0,0,0,0
2017,3,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Nimruz Province, Afghanistan",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,31.338781,61.851076,0,0,0,0,0,0,0,0,0,0,0
2017,3,Central America,Central America,Honduras,1,Central America to US,"Train tracks in Huimanguillo, Tabasco, Mexico",El Heraldo,Central America,17.827772,-93.4087205,0,0,0,0,0,0,0,0,0,0,0
2017,3,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Near train tracks, Tlajomulco, Jalisco, Mexico",Notisistema,Central America,20.4628344,-103.4530629,0,0,0,0,0,0,0,0,0,0,0
2017,3,Western Asia,Western Asia,Iraq,1,Syria to Türkiye,River on border between Iraqi Kurdistan and Türkiye,EASO Social Media Monitoring Report (23 to 30 March) - original FB post: http://bit.ly/2qEHGic ,Western Asia,37.24815612,43.56737843,0,0,0,0,0,0,0,0,0,0,0
2017,3,Western Asia,Western Asia,Syrian Arab Republic,3,Syria to Türkiye,"River on border of Mergasur, Iraq and Türkiye",Rudaw,Western Asia,36.9728852,44.2651806,0,0,0,0,0,0,0,0,0,0,0
2017,3,Western / Southern Asia (P),Western Asia,Unknown,1,Iran to Turkey,River on border between Iraqi Kurdistan and Türkiye,EASO Social Media Monitoring Report (23 to 30 March) - original FB post: http://bit.ly/2srxbPQ ,Western Asia,37.1585332,42.3724093,0,0,0,0,0,0,0,0,0,0,0
2017,3,Eastern Africa (P),Eastern Africa,Unknown,30,Horn Africa to Yemen,"Near Lac Assal, Djibouti",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,11.6476888,42.3954249,0,0,0,0,0,0,0,0,0,0,0
2017,4,Western Asia,Europe,Iraq,1,English Channel to the UK,"Banbury, Oxfordshire, UK",BBC,Northern Europe,52.064073,-1.3736467,0,0,0,0,0,0,0,0,0,0,0
2017,4,Central America,Central America,Mexico,1,Central America to US,"La Bocatoma, near Estación Sufragio, El Fuerte, Sinaloa, Mexico",Debate,Central America,26.0713913,-108.7840381,0,0,0,0,0,0,0,0,0,0,0
2017,4,Unknown,Europe,Unknown,1,Italy to France,"Body found in train near Portogruaro, Venice, Italy",Prensa Latina,Southern Europe,45.7863243,12.8106888,0,0,0,0,0,0,0,0,0,0,0
2017,4,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near La Bocatoma, Estación Sufragio, El Fuerte, Sinaloa, Mexico",Altavoz,Central America,26.06898199,-108.78504661,0,0,0,0,0,0,0,0,0,0,0
2017,4,South America,Central America,Unknown,1,Central America to US,"Train tracks in Apaxco, Estado de Mexico, Mexico",UnoTV,Central America,19.9806027,-99.1847128,0,0,0,0,0,0,0,0,0,0,0
2017,4,Central America,Central America,Honduras,1,Central America to US,"East of Coatzacoalcos, Tabasco, Mexico",Presencia,Central America,17.9473795,-93.6800339,0,0,0,0,0,0,0,0,0,0,0
2017,4,Eastern Africa,Eastern Africa,Ethiopia,1,Horn Africa to Yemen,"Geherre, Djibouti",IOM Djibouti,Eastern Africa,11.7405956,42.2095918,0,0,0,0,0,0,0,0,0,0,0
2017,4,Southern Asia,Southeast Asia,Myanmar,1,Sahara Desert crossing,"Naf River, at Rakhine State, Myanmar-Bangladesh border",AFP,South-eastern Asia,21.0865014,92.4724902,0,0,0,0,0,0,0,0,0,0,0
2017,4,Unknown,Europe,Unknown,1,Central Mediterranean,"Hospital in Bari, Italy days after arriving via Central Med",Corriere del messogiorno,Southern Europe,41.111268,16.7755346,0,0,0,0,0,0,0,0,0,0,0
2017,4,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Malviya Nagar District, Delhi, India",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,28.530221,77.207481,0,0,0,0,0,0,0,0,0,0,0
2017,4,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Maquipo, Sinaloa, Mexico",Luz Noticias,Central America,26.0669181,-108.7904701,0,0,0,0,0,0,0,0,0,0,0
2017,4,Western / Southern Asia (P),Western Asia,Unknown,2,Syria to Türkiye,"Adana province, Türkiye",Mixed Migration Monitoring Mechanism Initative (4mi),Western Asia,36.756915,35.496817,0,0,0,0,0,0,0,0,0,0,0
2017,4,Unknown,North Africa,Unknown,1,Sahara Desert crossing,"Subratah, Libya",MHub,Northern Africa,32.78400606,12.52299317,0,0,0,0,0,0,0,0,0,0,0
2017,4,Unknown,North Africa,Unknown,2,Sahara Desert crossing,"Subratah, Libya",MHub,Northern Africa,32.79670521,12.49415406,0,0,0,0,0,0,0,0,0,0,0
2017,4,Unknown,North Africa,Unknown,1,Central America to US,"Subratah, Libya",MHub,Northern Africa,32.80188175,12.4495221,0,0,0,0,0,0,0,0,0,0,0
2017,5,Western / Southern Asia (P),South Asia,Unknown,1,Iran to Turkey,"Kermanshah province, Iran",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,34.345054,46.394393,0,0,0,0,0,0,0,0,0,0,0
2017,5,Unknown,Europe,Unknown,1,English Channel to the UK,"Eurostar train, Gare du Nord, Paris, France",The Independent,Western Europe,48.8809481,2.353125,0,0,0,0,0,0,0,0,0,0,0
2017,5,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Choix, 8km north of Estación Loreto, Sinaloa, Mexico",Debate,Central America,26.71749178,-108.44393939,0,0,0,0,0,0,0,0,0,0,0
2017,5,Central America,Central America,El Salvador,2,Central America to US,"KM 185, Federal Highway 180 Cardel-Poza Rica, near Totomoxtle, Veracruz, Mexico",Notiver,Central America,20.4660351,-97.258777,0,0,0,0,0,0,0,0,0,0,0
2017,5,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Colonia Amapolas, Hermosillo, Sonora, Mexico",Expreso,Central America,29.0729673,-110.9559192,0,0,0,0,0,0,0,0,0,0,0
2017,5,Central America,Central America,Guatemala,1,Central America to US,"Playa El Bebé, Rosarito, Baja California, Mexico",Prensa Libre,Central America,32.3594779,-117.1274425,0,0,0,0,0,0,0,0,0,0,0
2017,5,Western / Southern Asia (P),South Asia,Unknown,9,Afghanistan to Iran,"Sistan and Baluchestan Province Iran, near border with Pakistan",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,27.406942,62.706256,0,0,0,0,0,0,0,0,0,0,0
2017,5,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"KM 43, Las Choapas, near Coatzacoalcos, Veracruz, Mexico ",Central Noticias Imagen del Golfo,Central America,17.9125475,-94.0875367,0,0,0,0,0,0,0,0,0,0,0
2017,5,Caribbean,Caribbean,Haiti,1,Cuba to US,"Euleuthera Island, Bahamas",Antigua Observer,Caribbean,25.10864487,-76.17220031,0,0,0,0,0,0,0,0,0,0,0
2017,5,Eastern Africa,Eastern Africa,Ethiopia,8,Comoros to Mayotte,"In truck in Mbinga, Ruvuma region, Tanzania, en route to South Africa",IOM Tanzania,Eastern Africa,-10.3309998,30.0653555,0,0,0,0,0,0,0,0,0,0,0
2017,5,Southern Asia,South Asia,Pakistan,1,Afghanistan to Iran,"Pakistan Indian border, near Gurdaspur, Punjab, India",The Hindu,Southern Asia,32.0426561,75.390906,0,0,0,0,0,0,0,0,0,0,0
2017,5,Southern Asia,Southeast Asia,Cambodia,4,Horn Africa to Yemen,"331 Kabinburi-Sattahip Road, Moo14, Koh Kanoon subdistrict, Phanomsarakam district, Chachoengsao province, Thailand","Thairath, Manager Online, Komchadluek",South-eastern Asia,13.9050107,101.7979613,0,0,0,0,0,0,0,0,0,0,0
2017,5,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Kerman province, Iran",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,29.4850089,57.6439048,0,0,0,0,0,0,0,0,0,0,0
2017,5,Southern Asia,Eastern Asia,Bangladesh,1,Sahara Desert crossing,"Cliffs near Kau Ling Chung, Lantau Island, Hong Kong",EJIinsight,Eastern Asia,22.22350536,113.922005,0,0,0,0,0,0,0,0,0,0,0
2017,5,Western Africa,North America,Ghana,1,Central America to US,"Near Noyes, Minnesota, USA, less than 1 km away from border with Manitoba, Canada","CBC, Reuters",Northern America,48.9112874,-96.3547818,0,0,0,0,0,0,0,0,0,0,0
2017,5,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Bhogal district, Delhi, India",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,28.58381,77.247466,0,0,0,0,0,0,0,0,0,0,0
2017,5,Central America,Central America,Guatemala,1,Central America to US,"Train tracks, KM 114, near Tres Valles, Veracruz, Mexico",Canal 44,Central America,18.2924915,-96.2979667,0,0,0,0,0,0,0,0,0,0,0
2017,5,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Unspecified location near the border with Afghanistan, Pakistan",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,29.20885,63.043307,0,0,0,0,0,0,0,0,0,0,0
2017,5,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Calle Porfirio Diaz, Castaños, Coahuila, Mexico",Zocalo,Central America,26.7865583,-101.4323641,0,0,0,0,0,0,0,0,0,0,0
2017,5,Unknown,Western Africa,Unknown,4,Sahara Desert crossing,"Bornu, Nigeria, at the border with Chad",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,12.34599405,13.96505043,0,0,0,0,0,0,0,0,0,0,0
2017,5,Unknown,North Africa,Unknown,10,Central America to US,"Tripoli, Libya",MHub,Northern Africa,32.8883626,13.20919108,0,0,0,0,0,0,0,0,0,0,0
2017,5,Unknown,North Africa,Unknown,1,Central America to US,"Tripoli, Libya",MHub,Northern Africa,32.88490295,13.18172526,0,0,0,0,0,0,0,0,0,0,0
2017,5,Unknown,North Africa,Unknown,2,Central America to US,"Tripoli, Libya",MHub,Northern Africa,32.89161208,13.21975322,0,0,0,0,0,0,0,0,0,0,0
2017,5,Unknown,North Africa,Unknown,5,Central America to US,"Tripoli, Libya",MHub,Northern Africa,32.8872094,13.1913383,0,0,0,0,0,0,0,0,0,0,0
2017,6,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Near train tracks, Parras de la Fuente, Coahuila, Mexico",Multimedios,Central America,25.4508878,-102.2144018,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,North Africa,Unknown,1,Central America to US,"Shouhadd Mdaken, Azzawya, east of Tripoli, Libya",IOM Libya,Northern Africa,32.78034885,12.71280693,0,0,0,0,0,0,0,0,0,0,0
2017,6,Mixed,North Africa,Unknown,7,Sahara Desert crossing,"In truck in Garabulli, Libya",IOM Libya,Northern Africa,32.743053,13.7073097,0,0,0,0,0,0,0,0,0,0,0
2017,6,Sub-Saharan Africa (P),Europe,Unknown,1,Italy to France,"Near Tattenhausen, Germany",Abend Zeitung,Western Europe,47.9228547,12.0702646,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,11.3223834,-5.6983979,0,0,0,0,0,0,0,0,0,0,0
2017,6,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Nimruz province, Afghanistan",Mixed Migration Monitoring Mechanism Initiative (4mi),Southern Asia,29.960203,61.314214,0,0,0,0,0,0,0,0,0,0,0
2017,6,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Bhogal district, Delhi, India",Mixed Migration Monitoring Mechanism Initiative (4mi),Southern Asia,28.58381,77.247466,0,0,0,0,0,0,0,0,0,0,0
2017,6,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Jamia Nagar district, Delhi, India",Mixed Migration Monitoring Mechanism Initiative (4mi),Southern Asia,28.575817,77.277431,0,0,0,0,0,0,0,0,0,0,0
2017,6,Central America,Central America,Honduras,1,Central America to US,"Train tracks near La Amapa, Villa Unión, Sinaloa, Mexico",Línea Directa,Central America,23.0902207,-106.1527717,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Lagos, Nigeria",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,6.5243793,3.3792057,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Kano, Nigeria",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,12.0021794,8.5919561,0,0,0,0,0,0,0,0,0,0,0
2017,6,Eastern Africa (P),North Africa,Unknown,2,Central America to US,"Tripoli, Libya",Mixed Migration Monitoring Mechanism Initative (4mi),Northern Africa,32.88562372,13.18395686,0,0,0,0,0,0,0,0,0,0,0
2017,6,Eastern Africa (P),Eastern Africa,Unknown,10,Horn Africa to Yemen,"Metema, Ethiopia, near the border with Sudan",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,12.954462,36.1572559,0,0,0,0,0,0,0,0,0,0,0
2017,6,Central America,Central America,El Salvador,1,Central America to US,"KM 210, Federal Highway 190, between Santa María Jalapa del Marqués and Magdalena Tequisistlán, Oaxaca, Mexico",Zócalo,Central America,16.40602,-95.6114956,0,0,0,0,0,0,0,0,0,0,0
2017,6,Eastern Africa (P),Eastern Africa,Unknown,3,Sahara Desert crossing,"Metema, Ethiopia, near the border with Sudan",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,12.954462,36.1572559,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,North Africa,Unknown,2,Sahara Desert crossing,"Misurata, Libya",MHub,Northern Africa,32.3255884,15.0992556,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,North Africa,Unknown,1,Central America to US,"Tripoli, Libya",MHub,Northern Africa,32.87336981,13.18584514,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,North Africa,Unknown,2,Sahara Desert crossing,"Subratah, Libya",MHub,Northern Africa,32.74414712,12.43853577,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,North Africa,Unknown,3,Central America to US,"Subratah, Libya",MHub,Northern Africa,32.80534464,12.50033387,0,0,0,0,0,0,0,0,0,0,0
2017,6,Unknown,North Africa,Unknown,1,Central America to US,"Subratah, Libya",MHub,Northern Africa,32.80188175,12.44402894,0,0,0,0,0,0,0,0,0,0,0
2017,7,Eastern Africa (P),North Africa,Unknown,2,Central America to US,"Benghazi, Libya",Mixed Migration Monitoring Mechanism Initative (4mi),Northern Africa,32.0947711,20.1879106,0,0,0,0,0,0,0,0,0,0,0
2017,7,Central America,Central America,Honduras,1,Central America to US,"Train tracks near Saturnino Ríos, Chiapas, Mexico",Diario de Palenque,Central America,17.6385911,-92.1968964,0,0,0,0,0,0,0,0,0,0,0
2017,7,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"La Bocatoma, near Estación Sufragio, El Fuerte, Sinaloa, Mexico",Debate,Central America,26.4161063,-108.6354629,0,0,0,0,0,0,0,0,0,0,0
2017,7,Western / Southern Asia (P),South Asia,Unknown,3,Afghanistan to Iran,"Nimruz province, Afghanistan",Mixed Migration Monitoring Mechanism Initative (4mi),Southern Asia,29.945985,61.913843,0,0,0,0,0,0,0,0,0,0,0
2017,7,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,12.7330152,-8.00700907,0,0,0,0,0,0,0,0,0,0,0
2017,7,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,12.74239166,-7.99052958,0,0,0,0,0,0,0,0,0,0,0
2017,7,Eastern Africa (P),Eastern Africa,Unknown,4,Horn Africa to Yemen,"Liboi, Kenya, near the border with Somalia",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,0.3529565,40.870275,0,0,0,0,0,0,0,0,0,0,0
2017,7,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Ejido La Reata, Coahuila, Mexico",Zócalo,Central America,26.1266867,-101.0753352,0,0,0,0,0,0,0,0,0,0,0
2017,7,Central America,Central America,El Salvador,1,Central America to US,"Barrio Anáhuac, Cacahoatán, Chiapas, Mexico, near the border with Guatemala",Diario Libre,Central America,14.9958182,-92.1671288,0,0,0,0,0,0,0,0,0,0,0
2017,7,Central America,Central America,Guatemala,1,Central America to US,"Train tracks between 4ª Avenida Sur and 26ª Calle Poniente, Mapastepec, Chiapas, Mexico",Diario del Sur,Central America,15.4329682,-92.8978399,0,0,0,0,0,0,0,0,0,0,0
2017,7,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Los Aldamas, Nuevo León, Mexico",Milenio,Central America,26.03068939,-99.20537314,0,0,0,0,0,0,0,0,0,0,0
2017,7,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Chahuites, Oaxaca, Mexico",NVI Noticias,Central America,16.2865309,-94.1929799,0,0,0,0,0,0,0,0,0,0,0
2017,7,Unknown,North Africa,Unknown,5,Central America to US,"Tripoli, Libya",MHub,Northern Africa,32.8872094,13.1913383,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Central America,Unknown,4,Central America to US,"Playa La Boquita, Diriamba, Carazo, Nicaragua",La Prensa de Nicaragua,Central America,11.67349817,-86.37894783,0,0,0,0,0,0,0,0,0,0,0
2017,8,Central America,Central America,El Salvador,1,Central America to US,"Train tracks near Tuzantán, Chiapas, Mexico",El Universal,Central America,15.1466006,-92.4221065,0,0,0,0,0,0,0,0,0,0,0
2017,8,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"La Bocatoma, near Estación Sufragio, El Fuerte, Sinaloa, Mexico",Debate,Central America,26.0713913,-108.7840381,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Southeast Asia,Unknown,2,Horn Africa to Yemen,"Kuala Lumpur, Malaysia",The Vibes.com,South-eastern Asia,3.233046,101.610573,0,0,0,0,0,0,0,0,0,0,0
2017,8,Central America,Central America,Guatemala,1,Central America to US,"Motorway 57 near Arteaga, Coahuila, Mexico",Vanguardia,Central America,25.4546718,-100.850791,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Kidira, Senegal, at the border with Mali",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,14.4581116,-12.2118824,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Western Africa,Unknown,2,Sahara Desert crossing,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,12.72899661,-8.0331016,0,0,0,0,0,0,0,0,0,0,0
2017,8,Eastern Africa (P),Eastern Africa,Unknown,1,Horn Africa to Yemen,"Liboi, Kenya, near the border with Somalia",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,0.3529565,40.870275,0,0,0,0,0,0,0,0,0,0,0
2017,8,Western / Southern Asia (P),South Asia,Unknown,1,Afghanistan to Iran,"Nimruz province, Afghanistan",Mixed Migration Monitoring Mechanism Initiative (4mi),Southern Asia,30.196869,61.38613,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,Unspecified location in Guinea,Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,11.71517597,-9.98228953,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Western Africa,Unknown,1,Sahara Desert crossing,"Kano, Nigeria",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,12.3136365,8.70181938,0,0,0,0,0,0,0,0,0,0,0
2017,8,Central America,Central America,Unknown,1,Central America to US,"Train tracks near Colonia Santa Rosa, Gómez Palacio, Durango, Mexico",El Siglo de Torreón,Central America,25.5891476,-103.485862,0,0,0,0,0,0,0,0,0,0,0
2017,8,Unknown,Europe,Unknown,2,Eastern Mediterranean,"Evros border region, between the city of Alexandroupolis and Dikaia, Greece","IOM Greece, Ekathimerini",Southern Europe,41.17750678,26.2195368,0,0,0,0,0,0,0,0,0,0,0
2017,8,Eastern Africa (P),Eastern Africa,Unknown,1,Horn Africa to Yemen,"Dhobley, Somalia, near the border with Kenya",Mixed Migration Monitoring Mechanism Initative (4mi),Eastern Africa,-0.641661423,41.277741,0,0,0,0,0,0,0,0,0,0,0
2017,9,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks in Arbolitos, San Luis Potosi, Mexico",Informate Potosino,Central America,22.1169396,-100.93714474,0,0,0,0,0,0,0,0,0,0,0
2017,9,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks, Avenida Constituyentes, San Juan del Río, Querétaro, Mexico",El Gráfico,Central America,20.4045152,-99.9865294,0,0,0,0,0,0,0,0,0,0,0
2017,9,Middle Africa,Central America,"Angola,Congo",2,Central America to US,"Salinas Bay, Guanacaste, Costa Rica, near border with Nicaragua",La Teja,Central America,11.07178706,-85.6926142,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,6,Afghanistan to Iran,"Naf River, near Howaikong Bazar, Teknaf , Myanmar-Bangladesh border","The Daily Star, OHCHR",South-eastern Asia,21.07526059,92.25902011,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,1,Horn Africa to Yemen,"Naf River, Noyapara Area, Sabrang Union, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,South-eastern Asia,20.81039856,92.33724299,0,0,0,0,0,0,0,0,0,0,0
2017,9,Latin America / Caribbean (P),Central America,Unknown,2,Central America to US,"Train tracks, Hidalgo de Ojuelos, Fresnillo, Zacatecas, Mexico",La Jornada,Central America,23.0769808,-102.7175371,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,1,Afghanistan to Iran,"Rakhine State, Myanmar, near the border with Bandarban, Bangladesh",Dhaka Tribune,South-eastern Asia,21.81197686,92.60346486,0,0,0,0,0,0,0,0,0,0,0
2017,9,Northern Africa,Europe,Tunisia,1,Central Mediterranean,"Road near Agrigento, Sicily, Italy",Reuters,Southern Europe,37.3088512,13.5857528,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,3,Horn Africa to Yemen,"Rakhine State, Myanmar - 100m from the border with Bangladesh",AFP via Yahoo! News,South-eastern Asia,21.28813476,92.2164917,0,0,0,0,0,0,0,0,0,0,0
2017,9,Sub-Saharan Africa (P),Western Africa,Unknown,2,Sahara Desert crossing,"Paga, Ghana, near border with Burkina Faso",Mixed Migration Monitoring Mechanism Initative (4mi),Western Africa,10.993325,-1.107888,0,0,0,0,0,0,0,0,0,0,0
2017,9,Latin America / Caribbean (P),Central America,Unknown,1,Central America to US,"Train tracks near Estación Sufragio, El Fuerte, Sinaloa, Mexico",Debate,Central America,26.06656968,-108.78712436,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,1,Horn Africa to Yemen,"Body recovered near Baharchhora Union, Teknaf, Bangladesh, near the Bay of Bengal",Bangladeshi Police/OHCHR,South-eastern Asia,21.07813357,92.11647667,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,2,Horn Africa to Yemen,"Naf River, between Shah Porir Dwip and Jaliapara, Teknaf, Bangladesh",Bangladeshi Police/OHCHR,South-eastern Asia,20.75891309,92.3486781,0,0,0,0,0,0,0,0,0,0,0
2017,9,Southern Asia,Southeast Asia,Myanmar,9,Horn Africa to Yemen,"Naf River, between Shah Porir Dwip and Jaliapara, Teknaf, Bangladesh",IOM Bangladesh/OHCHR,South-eastern Asia,20.74687383,92.35537289,0,0,0,0,0,0,0,0,0,0,0
